interval_start_time,CAISO_system_load,temp_forecast_dayahead_bakersfield,temp_forecast_dayahead_los_angeles,temp_forecast_dayahead_san_francisco,dewpoint_forecast_dayahead_bakersfield,dewpoint_forecast_dayahead_los_angeles,dewpoint_forecast_dayahead_san_francisco
2020-01-15 23:00:00-08:00,22454,48,52.7,51.7,37.7,47.7,42.3
2020-01-16 00:00:00-08:00,21444,47,52.3,51.3,37.3,47.3,42.7
2020-01-16 01:00:00-08:00,20806,46,52,51,37,47,43
2020-01-16 02:00:00-08:00,20536,45.3,52,50.7,36.3,47,42.7
2020-01-16 03:00:00-08:00,20661,44.7,52,50.3,35.7,47,42.3
2020-01-16 04:00:00-08:00,21514,44,52,50,35,47,42
2020-01-16 05:00:00-08:00,23410,43.7,51.3,49.7,35,46.7,42
2020-01-16 06:00:00-08:00,25829,43.3,50.7,49.3,35,46.3,42
2020-01-16 07:00:00-08:00,26769,43,50,49,35,46,42
2020-01-16 08:00:00-08:00,26275,45.7,52,49.3,36,47,41.7
2020-01-16 09:00:00-08:00,25704,48.3,54,49.7,37,48,41.3
2020-01-16 10:00:00-08:00,25436,51,56,50,38,49,41
2020-01-16 11:00:00-08:00,25192,53.3,56.7,50,38,48.7,41
2020-01-16 12:00:00-08:00,24865,55.7,57.3,50,38,48.3,41
2020-01-16 13:00:00-08:00,25006,58,58,50,38,48,41
2020-01-16 14:00:00-08:00,25129,58,57.7,49.3,38.7,48,41.3
2020-01-16 15:00:00-08:00,25757,58,57.3,48.7,39.3,48,41.7
2020-01-16 16:00:00-08:00,27092,57,56,49,40,48,42
2020-01-16 17:00:00-08:00,28908,54.3,55.7,48.7,40,49,42.3
2020-01-16 18:00:00-08:00,29134,51.7,55.3,48.3,40,50,42.7
2020-01-16 19:00:00-08:00,28605,49,55,48,40,51,43
2020-01-16 20:00:00-08:00,27736,47.7,54.7,47.7,40.3,47.3,42.3
2020-01-16 21:00:00-08:00,26261,46.3,54.3,47.3,40.7,43.7,41.7
2020-01-16 22:00:00-08:00,24338,45,54,47,41,40,41
2020-01-16 23:00:00-08:00,22603,44,53.3,46.7,41,40.7,41
2020-01-17 00:00:00-08:00,21731,43,52.7,46.3,41,41.3,41
2020-01-17 01:00:00-08:00,20907,42,52,46,41,42,41
2020-01-17 02:00:00-08:00,20614,41.7,51.3,45.3,40,43.7,40.7
2020-01-17 03:00:00-08:00,20782,41.3,50.7,44.7,39,45.3,40.3
2020-01-17 04:00:00-08:00,21600,41,50,44,38,47,40
2020-01-17 05:00:00-08:00,23307,40,49.7,44.3,38,45,40
2020-01-17 06:00:00-08:00,25553,39,49.3,44.7,38,43,40
2020-01-17 07:00:00-08:00,26611,38,49,45,38,41,40
2020-01-17 08:00:00-08:00,26095,40.3,51.3,46.7,38,41.3,40
2020-01-17 09:00:00-08:00,25095,42.7,53.7,48.3,38,41.7,40
2020-01-17 10:00:00-08:00,24089,45,56,50,38,42,40
2020-01-17 11:00:00-08:00,23197,47.3,57.3,51,38,40.3,40.3
2020-01-17 12:00:00-08:00,22691,49.7,58.7,52,38,38.7,40.7
2020-01-17 13:00:00-08:00,22728,52,60,53,38,37,41
2020-01-17 14:00:00-08:00,23083,52.3,59.3,53,38.3,39.3,41.7
2020-01-17 15:00:00-08:00,23864,52.7,58.7,53,38.7,41.7,42.3
2020-01-17 16:00:00-08:00,25445,53,57,54,39,44,43
2020-01-17 17:00:00-08:00,27424,50.7,56.3,53.3,38.7,43.7,43
2020-01-17 18:00:00-08:00,27725,48.3,55.7,52.7,38.3,43.3,43
2020-01-17 19:00:00-08:00,27239,46,55,52,38,43,43
2020-01-17 20:00:00-08:00,26530,45.3,54.7,51.3,38.3,43,41.7
2020-01-17 21:00:00-08:00,25533,44.7,54.3,50.7,38.7,43,40.3
2020-01-17 22:00:00-08:00,24136,44,54,50,39,43,39
2020-01-17 23:00:00-08:00,22640,43,53.3,49.3,39,42.3,39
2020-01-18 00:00:00-08:00,21571,42,52.7,48.7,39,41.7,39
2020-01-18 01:00:00-08:00,20834,41,52,48,39,41,39
2020-01-18 02:00:00-08:00,20367,40.7,51,47.3,38,40.3,38.7
2020-01-18 03:00:00-08:00,20236,40.3,50,46.7,37,39.7,38.3
2020-01-18 04:00:00-08:00,20567,40,49,46,36,39,38
2020-01-18 05:00:00-08:00,21420,39,49,46,36,38.3,38.3
2020-01-18 06:00:00-08:00,22508,38,49,46,36,37.7,38.7
2020-01-18 07:00:00-08:00,23153,37,49,46,36,37,39
2020-01-18 08:00:00-08:00,23002,38,51.3,46.3,37.3,35,39
2020-01-18 09:00:00-08:00,22275,39,53.7,46.7,38.7,33,39
2020-01-18 10:00:00-08:00,21458,40,56,47,40,31,39
2020-01-18 11:00:00-08:00,20814,42.3,58,48,41,31.7,39.3
2020-01-18 12:00:00-08:00,20331,44.7,60,49,42,32.3,39.7
2020-01-18 13:00:00-08:00,20088,47,62,50,43,33,40
2020-01-18 14:00:00-08:00,20553,47.7,61,50,42.7,35.7,41
2020-01-18 15:00:00-08:00,21635,48.3,60,50,42.3,38.3,42
2020-01-18 16:00:00-08:00,23326,51,60,50,42,41,43
2020-01-18 17:00:00-08:00,25346,49.7,59,49.3,41.7,42,43
2020-01-18 18:00:00-08:00,25575,48.3,58,48.7,41.3,43,43
2020-01-18 19:00:00-08:00,25266,47,57,48,41,44,43
2020-01-18 20:00:00-08:00,24722,46.7,56.7,47.7,40.7,40.3,42
2020-01-18 21:00:00-08:00,23982,46.3,56.3,47.3,40.3,36.7,41
2020-01-18 22:00:00-08:00,22952,46,56,47,40,33,40
2020-01-18 23:00:00-08:00,21732,45.3,55.3,47,39.7,32,39.7
2020-01-19 00:00:00-08:00,20863,44.7,54.7,47,39.3,31,39.3
2020-01-19 01:00:00-08:00,20197,44,54,47,39,30,39
2020-01-19 02:00:00-08:00,19800,43.3,53,46.7,38.3,28.7,39.3
2020-01-19 03:00:00-08:00,19670,42.7,52,46.3,37.7,27.3,39.7
2020-01-19 04:00:00-08:00,19829,42,51,46,37,26,40
2020-01-19 05:00:00-08:00,20292,40.3,51,45.7,37,26.7,40
2020-01-19 06:00:00-08:00,21004,38.7,51,45.3,37,27.3,40
2020-01-19 07:00:00-08:00,21469,37,51,45,37,28,40
2020-01-19 08:00:00-08:00,21693,38,54.3,46,38.3,27.7,39.7
2020-01-19 09:00:00-08:00,21450,39,57.7,47,39.7,27.3,39.3
2020-01-19 10:00:00-08:00,21061,40,61,48,41,27,39
2020-01-19 11:00:00-08:00,20726,42.7,62.7,49,42.3,28.7,39.7
2020-01-19 12:00:00-08:00,20481,45.3,64.3,50,43.7,30.3,40.3
2020-01-19 13:00:00-08:00,21111,48,66,51,45,32,41
2020-01-19 14:00:00-08:00,21790,49,64.7,51,44.7,36.7,41.7
2020-01-19 15:00:00-08:00,22511,50,63.3,51,44.3,41.3,42.3
2020-01-19 16:00:00-08:00,23835,52,65,52,44,46,43
2020-01-19 17:00:00-08:00,25430,51,63.3,51.7,44,46.7,43.7
2020-01-19 18:00:00-08:00,25603,50,61.7,51.3,44,47.3,44.3
2020-01-19 19:00:00-08:00,25286,49,60,51,44,48,45
2020-01-19 20:00:00-08:00,24618,49.3,59.7,51,43.3,46.7,44.3
2020-01-19 21:00:00-08:00,23634,49.7,59.3,51,42.7,45.3,43.7
2020-01-19 22:00:00-08:00,22221,50,59,51,42,44,43
2020-01-19 23:00:00-08:00,20932,49.3,58.3,50.7,41.7,44.7,42.7
2020-01-20 00:00:00-08:00,20025,48.7,57.7,50.3,41.3,45.3,42.3
2020-01-20 01:00:00-08:00,19442,48,57,50,41,46,42
2020-01-20 02:00:00-08:00,19142,47.3,56.3,50,41,45.3,42
2020-01-20 03:00:00-08:00,19235,46.7,55.7,50,41,44.7,42
2020-01-20 04:00:00-08:00,19927,46,55,50,41,44,42
2020-01-20 05:00:00-08:00,21352,46,54.3,49.7,40.7,44.3,42.3
2020-01-20 06:00:00-08:00,23167,46,53.7,49.3,40.3,44.7,42.7
2020-01-20 07:00:00-08:00,24445,46,53,49,40,45,43
2020-01-20 08:00:00-08:00,25329,49,55,49.7,41,48,43.3
2020-01-20 09:00:00-08:00,25703,52,57,50.3,42,51,43.7
2020-01-20 10:00:00-08:00,25668,55,59,51,43,54,44
2020-01-20 11:00:00-08:00,25437,57.3,60,51.3,43.3,53.3,44.3
2020-01-20 12:00:00-08:00,25110,59.7,61,51.7,43.7,52.7,44.7
2020-01-20 13:00:00-08:00,24833,62,62,52,44,52,45
2020-01-20 14:00:00-08:00,25079,62.3,60.7,52.3,44.7,53,45.7
2020-01-20 15:00:00-08:00,25477,62.7,59.3,52.7,45.3,54,46.3
2020-01-20 16:00:00-08:00,26418,60,60,52,46,55,47
2020-01-20 17:00:00-08:00,27991,57.7,59.7,51.7,45.7,55,47.3
2020-01-20 18:00:00-08:00,28106,55.3,59.3,51.3,45.3,55,47.7
2020-01-20 19:00:00-08:00,27488,53,59,51,45,55,48
2020-01-20 20:00:00-08:00,26498,52.7,59.3,51,44.7,53,46.7
2020-01-20 21:00:00-08:00,25021,52.3,59.7,51,44.3,51,45.3
2020-01-20 22:00:00-08:00,23299,52,60,51,44,49,44
2020-01-20 23:00:00-08:00,21744,51,59,51,44,49,44.3
2020-01-21 00:00:00-08:00,20680,50,58,51,44,49,44.7
2020-01-21 01:00:00-08:00,19960,49,57,51,44,49,45
2020-01-21 02:00:00-08:00,19617,48.7,56.3,50.7,45,49.3,45.7
2020-01-21 03:00:00-08:00,19726,48.3,55.7,50.3,46,49.7,46.3
2020-01-21 04:00:00-08:00,20525,48,55,50,47,50,47
2020-01-21 05:00:00-08:00,22349,47.3,54.3,50.3,46.3,49.3,47.3
2020-01-21 06:00:00-08:00,24700,46.7,53.7,50.7,45.7,48.7,47.7
2020-01-21 07:00:00-08:00,25848,46,53,51,45,48,48
2020-01-21 08:00:00-08:00,25701,48,54,52,44,48.7,47.7
2020-01-21 09:00:00-08:00,25144,50,55,53,43,49.3,47.3
2020-01-21 10:00:00-08:00,24575,52,56,54,42,50,47
2020-01-21 11:00:00-08:00,24360,54.3,57,54.3,41.7,49.3,47.7
2020-01-21 12:00:00-08:00,24456,56.7,58,54.7,41.3,48.7,48.3
2020-01-21 13:00:00-08:00,24456,59,59,55,41,48,49
2020-01-21 14:00:00-08:00,24460,59.3,58.3,55,42.3,49.3,49
2020-01-21 15:00:00-08:00,24860,59.7,57.7,55,43.7,50.7,49
2020-01-21 16:00:00-08:00,26113,61,59,55,45,52,49
2020-01-21 17:00:00-08:00,27809,58.3,58.7,55,45.3,51.7,49.7
2020-01-21 18:00:00-08:00,28095,55.7,58.3,55,45.7,51.3,50.3
2020-01-21 19:00:00-08:00,27536,53,58,55,46,51,51
2020-01-21 20:00:00-08:00,26537,52.3,58,54.7,45.3,50.3,51
2020-01-21 21:00:00-08:00,25100,51.7,58,54.3,44.7,49.7,51
2020-01-21 22:00:00-08:00,23314,51,58,54,44,49,51
2020-01-21 23:00:00-08:00,21814,50.3,57.3,53.7,44,49.3,51
2020-01-22 00:00:00-08:00,20872,49.7,56.7,53.3,44,49.7,51
2020-01-22 01:00:00-08:00,20206,49,56,53,44,50,51
2020-01-22 02:00:00-08:00,19813,48.7,55,52.7,43.3,48.7,50.3
2020-01-22 03:00:00-08:00,19858,48.3,54,52.3,42.7,47.3,49.7
2020-01-22 04:00:00-08:00,20680,48,53,52,42,46,49
2020-01-22 05:00:00-08:00,22411,47.7,53,52,42.7,46.7,49.3
2020-01-22 06:00:00-08:00,24617,47.3,53,52,43.3,47.3,49.7
2020-01-22 07:00:00-08:00,25519,47,53,52,44,48,50
2020-01-22 08:00:00-08:00,25167,49.3,54.7,52.3,44,48.3,49.7
2020-01-22 09:00:00-08:00,24382,51.7,56.3,52.7,44,48.7,49.3
2020-01-22 10:00:00-08:00,23515,54,58,53,44,49,49
2020-01-22 11:00:00-08:00,22969,56,59.7,54,44,48.7,49
2020-01-22 12:00:00-08:00,22659,58,61.3,55,44,48.3,49
2020-01-22 13:00:00-08:00,22768,60,63,56,44,48,49
2020-01-22 14:00:00-08:00,23076,60.7,62.3,56.3,45,49.3,49
2020-01-22 15:00:00-08:00,23728,61.3,61.7,56.7,46,50.7,49
2020-01-22 16:00:00-08:00,24957,62,60,56,47,52,49
2020-01-22 17:00:00-08:00,26896,59.7,59.7,55.3,47.3,52,49.3
2020-01-22 18:00:00-08:00,27356,57.3,59.3,54.7,47.7,52,49.7
2020-01-22 19:00:00-08:00,26857,55,59,54,48,52,50
2020-01-22 20:00:00-08:00,26057,54.3,58.7,53.7,47,51.7,49
2020-01-22 21:00:00-08:00,24783,53.7,58.3,53.3,46,51.3,48
2020-01-22 22:00:00-08:00,23145,53,58,53,45,51,47
2020-01-22 23:00:00-08:00,21861,52,57.3,53,45,51.3,47.3
2020-01-23 00:00:00-08:00,21040,51,56.7,53,45,51.7,47.7
2020-01-23 01:00:00-08:00,20456,50,56,53,45,52,48
2020-01-23 02:00:00-08:00,20112,49.3,55,52.3,44.3,50.7,47.3
2020-01-23 03:00:00-08:00,20244,48.7,54,51.7,43.7,49.3,46.7
2020-01-23 04:00:00-08:00,21055,48,53,51,43,48,46
2020-01-23 05:00:00-08:00,22781,47,53.3,51,43.3,48,47
2020-01-23 06:00:00-08:00,24969,46,53.7,51,43.7,48,48
2020-01-23 07:00:00-08:00,25799,45,54,51,44,48,49
2020-01-23 08:00:00-08:00,25115,47,57,51.3,44.3,47.7,48.7
2020-01-23 09:00:00-08:00,24162,49,60,51.7,44.7,47.3,48.3
2020-01-23 10:00:00-08:00,23435,51,63,52,45,47,48
2020-01-23 11:00:00-08:00,23175,53.3,64,53,46,47.7,48.3
2020-01-23 12:00:00-08:00,23094,55.7,65,54,47,48.3,48.7
2020-01-23 13:00:00-08:00,23530,58,66,55,48,49,49
2020-01-23 14:00:00-08:00,23561,58.7,65.3,55.3,48.7,50.3,49.3
2020-01-23 15:00:00-08:00,24002,59.3,64.7,55.7,49.3,51.7,49.7
2020-01-23 16:00:00-08:00,25361,60,63,56,50,53,50
2020-01-23 17:00:00-08:00,27027,58.3,62,55.7,50,53.3,50.3
2020-01-23 18:00:00-08:00,27467,56.7,61,55.3,50,53.7,50.7
2020-01-23 19:00:00-08:00,26944,55,60,55,50,54,51
2020-01-23 20:00:00-08:00,26086,54.7,59.7,54.7,49,53.7,50.7
2020-01-23 21:00:00-08:00,24780,54.3,59.3,54.3,48,53.3,50.3
2020-01-23 22:00:00-08:00,23160,54,59,54,47,53,50
2020-01-23 23:00:00-08:00,21649,53,58.3,53.7,46.7,52.7,50.3
2020-01-24 00:00:00-08:00,20750,52,57.7,53.3,46.3,52.3,50.7
2020-01-24 01:00:00-08:00,20274,51,57,53,46,52,51
2020-01-24 02:00:00-08:00,19929,50.3,56.3,52.7,45.3,51.7,50
2020-01-24 03:00:00-08:00,19954,49.7,55.7,52.3,44.7,51.3,49
2020-01-24 04:00:00-08:00,20782,49,55,52,44,51,48
2020-01-24 05:00:00-08:00,22557,48.7,55,52,44.3,50.7,49
2020-01-24 06:00:00-08:00,24583,48.3,55,52,44.7,50.3,50
2020-01-24 07:00:00-08:00,25567,48,55,52,45,50,51
2020-01-24 08:00:00-08:00,25040,49.3,57,53,45.3,49,50.7
2020-01-24 09:00:00-08:00,24146,50.7,59,54,45.7,48,50.3
2020-01-24 10:00:00-08:00,23443,52,61,55,46,47,50
2020-01-24 11:00:00-08:00,22947,54,62,56,46.7,47.3,50.7
2020-01-24 12:00:00-08:00,22581,56,63,57,47.3,47.7,51.3
2020-01-24 13:00:00-08:00,22698,58,64,58,48,48,52
2020-01-24 14:00:00-08:00,23037,58.7,63.3,58,48.3,50,52
2020-01-24 15:00:00-08:00,23567,59.3,62.7,58,48.7,52,52
2020-01-24 16:00:00-08:00,24787,59,63,61,49,54,52
2020-01-24 17:00:00-08:00,26506,57.7,62,60,49.3,54.3,52.7
2020-01-24 18:00:00-08:00,26698,56.3,61,59,49.7,54.7,53.3
2020-01-24 19:00:00-08:00,26005,55,60,58,50,55,54
2020-01-24 20:00:00-08:00,25191,54.3,60,57.7,49,54.3,54
2020-01-24 21:00:00-08:00,24200,53.7,60,57.3,48,53.7,54
2020-01-24 22:00:00-08:00,22859,53,60,57,47,53,54
2020-01-24 23:00:00-08:00,21528,52.3,59.3,56.7,47,53,54.3
2020-01-25 00:00:00-08:00,20480,51.7,58.7,56.3,47,53,54.7
2020-01-25 01:00:00-08:00,19704,51,58,56,47,53,55
2020-01-25 02:00:00-08:00,19117,50.3,57.3,55.7,46.7,52.3,54
2020-01-25 03:00:00-08:00,18970,49.7,56.7,55.3,46.3,51.7,53
2020-01-25 04:00:00-08:00,19293,49,56,55,46,51,52
2020-01-25 05:00:00-08:00,20210,48.3,55.7,55,46,50.3,52.3
2020-01-25 06:00:00-08:00,21275,47.7,55.3,55,46,49.7,52.7
2020-01-25 07:00:00-08:00,21774,47,55,55,46,49,53
2020-01-25 08:00:00-08:00,21733,49,57.7,56,46.3,49.3,53
2020-01-25 09:00:00-08:00,21184,51,60.3,57,46.7,49.7,53
2020-01-25 10:00:00-08:00,20451,53,63,58,47,50,53
2020-01-25 11:00:00-08:00,19954,55.3,64.3,58.7,47.7,50.7,53.3
2020-01-25 12:00:00-08:00,19757,57.7,65.7,59.3,48.3,51.3,53.7
2020-01-25 13:00:00-08:00,19838,60,67,60,49,52,54
2020-01-25 14:00:00-08:00,20392,61,66,60.3,48.3,53,54
2020-01-25 15:00:00-08:00,21388,62,65,60.7,47.7,54,54
2020-01-25 16:00:00-08:00,22869,62,63,60,47,55,54
2020-01-25 17:00:00-08:00,24727,60,62.3,59.3,47.7,55.3,54.3
2020-01-25 18:00:00-08:00,25182,58,61.7,58.7,48.3,55.7,54.7
2020-01-25 19:00:00-08:00,24766,56,61,58,49,56,55
2020-01-25 20:00:00-08:00,24131,55.7,60.7,58,48,55.3,55
2020-01-25 21:00:00-08:00,23237,55.3,60.3,58,47,54.7,55
2020-01-25 22:00:00-08:00,22027,55,60,58,46,54,55
2020-01-25 23:00:00-08:00,20863,54.3,59.7,57.7,45.7,54.3,55
2020-01-26 00:00:00-08:00,20085,53.7,59.3,57.3,45.3,54.7,55
2020-01-26 01:00:00-08:00,19386,53,59,57,45,55,55
2020-01-26 02:00:00-08:00,18899,52.3,58.3,56.7,45,54.3,54.7
2020-01-26 03:00:00-08:00,18696,51.7,57.7,56.3,45,53.7,54.3
2020-01-26 04:00:00-08:00,18749,51,57,56,45,53,54
2020-01-26 05:00:00-08:00,19211,51.3,56.7,55.7,46,53.3,53.7
2020-01-26 06:00:00-08:00,19895,51.7,56.3,55.3,47,53.7,53.3
2020-01-26 07:00:00-08:00,20412,52,56,55,48,54,53
2020-01-26 08:00:00-08:00,20818,53.3,57.7,55,48,53.7,52.3
2020-01-26 09:00:00-08:00,20838,54.7,59.3,55,48,53.3,51.7
2020-01-26 10:00:00-08:00,20836,56,61,55,48,53,51
2020-01-26 11:00:00-08:00,20428,57.3,61.7,55.7,48.7,53.3,50.7
2020-01-26 12:00:00-08:00,20001,58.7,62.3,56.3,49.3,53.7,50.3
2020-01-26 13:00:00-08:00,20158,60,63,57,50,54,50
2020-01-26 14:00:00-08:00,20426,60.3,62.7,56.7,50.3,53.3,50
2020-01-26 15:00:00-08:00,20943,60.7,62.3,56.3,50.7,52.7,50
2020-01-26 16:00:00-08:00,22608,60,60,58,51,52,50
2020-01-26 17:00:00-08:00,24724,58.3,59.7,56.7,51.3,51.7,49.7
2020-01-26 18:00:00-08:00,25498,56.7,59.3,55.3,51.7,51.3,49.3
2020-01-26 19:00:00-08:00,25207,55,59,54,52,51,49
2020-01-26 20:00:00-08:00,24575,54,58.7,53.3,51,51.3,48.3
2020-01-26 21:00:00-08:00,23489,53,58.3,52.7,50,51.7,47.7
2020-01-26 22:00:00-08:00,22063,52,58,52,49,52,47
2020-01-26 23:00:00-08:00,20716,51.3,57.3,52,48.7,52.7,47
2020-01-27 00:00:00-08:00,19892,50.7,56.7,52,48.3,53.3,47
2020-01-27 01:00:00-08:00,19344,50,56,52,48,54,47
2020-01-27 02:00:00-08:00,19199,49.7,55.3,51.3,46.7,52.3,46.7
2020-01-27 03:00:00-08:00,19481,49.3,54.7,50.7,45.3,50.7,46.3
2020-01-27 04:00:00-08:00,20544,49,54,50,44,49,46
2020-01-27 05:00:00-08:00,22378,47.7,54,50,44.3,49,46.3
2020-01-27 06:00:00-08:00,24560,46.3,54,50,44.7,49,46.7
2020-01-27 07:00:00-08:00,25460,45,54,50,45,49,47
2020-01-27 08:00:00-08:00,24784,46,56.3,51,45.7,48,47.3
2020-01-27 09:00:00-08:00,23748,47,58.7,52,46.3,47,47.7
2020-01-27 10:00:00-08:00,23211,48,61,53,47,46,48
2020-01-27 11:00:00-08:00,23025,50.7,62.3,54,47,46,48.3
2020-01-27 12:00:00-08:00,22797,53.3,63.7,55,47,46,48.7
2020-01-27 13:00:00-08:00,22872,56,65,56,47,46,49
2020-01-27 14:00:00-08:00,23306,56.7,64.3,56,46.3,47.3,50
2020-01-27 15:00:00-08:00,23902,57.3,63.7,56,45.7,48.7,51
2020-01-27 16:00:00-08:00,25328,59,62,56,45,50,52
2020-01-27 17:00:00-08:00,27181,57.3,61.3,55,45.7,49.7,51.7
2020-01-27 18:00:00-08:00,27716,55.7,60.7,54,46.3,49.3,51.3
2020-01-27 19:00:00-08:00,27149,54,60,53,47,49,51
2020-01-27 20:00:00-08:00,26244,53.7,59.7,53,45.7,44.7,50.3
2020-01-27 21:00:00-08:00,24912,53.3,59.3,53,44.3,40.3,49.7
2020-01-27 22:00:00-08:00,23197,53,59,53,43,36,49
2020-01-27 23:00:00-08:00,21734,52,58.3,52.7,43,37,48.7
2020-01-28 00:00:00-08:00,20871,51,57.7,52.3,43,38,48.3
2020-01-28 01:00:00-08:00,20316,50,57,52,43,39,48
2020-01-28 02:00:00-08:00,20031,49.7,56.3,51.7,42.7,36.7,48
2020-01-28 03:00:00-08:00,20143,49.3,55.7,51.3,42.3,34.3,48
2020-01-28 04:00:00-08:00,21013,49,55,51,42,32,48
2020-01-28 05:00:00-08:00,22821,47.3,55,51,42.3,33.7,48
2020-01-28 06:00:00-08:00,24984,45.7,55,51,42.7,35.3,48
2020-01-28 07:00:00-08:00,25705,44,55,51,43,37,48
2020-01-28 08:00:00-08:00,24971,44.7,57.3,51.7,42,36,48.3
2020-01-28 09:00:00-08:00,24057,45.3,59.7,52.3,41,35,48.7
2020-01-28 10:00:00-08:00,23430,46,62,53,40,34,49
2020-01-28 11:00:00-08:00,23022,48.3,63,53.7,40.3,35,49
2020-01-28 12:00:00-08:00,22798,50.7,64,54.3,40.7,36,49
2020-01-28 13:00:00-08:00,22796,53,65,55,41,37,49
2020-01-28 14:00:00-08:00,23049,53.7,64,55,42.3,41.3,50
2020-01-28 15:00:00-08:00,23786,54.3,63,55,43.7,45.7,51
2020-01-28 16:00:00-08:00,25219,56,65,57,45,50,52
2020-01-28 17:00:00-08:00,27188,54,63.7,55.7,45.3,49.7,51.7
2020-01-28 18:00:00-08:00,27766,52,62.3,54.3,45.7,49.3,51.3
2020-01-28 19:00:00-08:00,27266,50,61,53,46,49,51
2020-01-28 20:00:00-08:00,26388,49,60.3,52.7,45,44.7,50.3
2020-01-28 21:00:00-08:00,25057,48,59.7,52.3,44,40.3,49.7
2020-01-28 22:00:00-08:00,23320,47,59,52,43,36,49
2020-01-28 23:00:00-08:00,21860,46.3,58.7,52,43,37.7,48.7
2020-01-29 00:00:00-08:00,21109,45.7,58.3,52,43,39.3,48.3
2020-01-29 01:00:00-08:00,20525,45,58,52,43,41,48
2020-01-29 02:00:00-08:00,20222,44.3,57.3,51.3,43,37.3,47.7
2020-01-29 03:00:00-08:00,20355,43.7,56.7,50.7,43,33.7,47.3
2020-01-29 04:00:00-08:00,21173,43,56,50,43,30,47
2020-01-29 05:00:00-08:00,23069,43.3,55.3,50,43.3,33.3,47
2020-01-29 06:00:00-08:00,25387,43.7,54.7,50,43.7,36.7,47
2020-01-29 07:00:00-08:00,26031,44,54,50,44,40,47
2020-01-29 08:00:00-08:00,25257,46.3,56.7,51,43.7,37,46.7
2020-01-29 09:00:00-08:00,24087,48.7,59.3,52,43.3,34,46.3
2020-01-29 10:00:00-08:00,23012,51,62,53,43,31,46
2020-01-29 11:00:00-08:00,22460,52.7,63.3,54,42.7,32.3,46
2020-01-29 12:00:00-08:00,22322,54.3,64.7,55,42.3,33.7,46
2020-01-29 13:00:00-08:00,22733,56,66,56,42,35,46
2020-01-29 14:00:00-08:00,23244,56.3,66.3,56.3,43,34,47
2020-01-29 15:00:00-08:00,24254,56.7,66.7,56.7,44,33,48
2020-01-29 16:00:00-08:00,25715,58,69,57,45,32,49
2020-01-29 17:00:00-08:00,27467,56,68,55.7,44.3,32.3,49.3
2020-01-29 18:00:00-08:00,28011,54,67,54.3,43.7,32.7,49.7
2020-01-29 19:00:00-08:00,27545,52,66,53,43,33,50
2020-01-29 20:00:00-08:00,26674,51.3,65.3,53,42.3,30,49.3
2020-01-29 21:00:00-08:00,25315,50.7,64.7,53,41.7,27,48.7
2020-01-29 22:00:00-08:00,23646,50,64,53,41,24,48
2020-01-29 23:00:00-08:00,22205,49.3,63,53,40.7,24.7,48.3
2020-01-30 00:00:00-08:00,21268,48.7,62,53,40.3,25.3,48.7
2020-01-30 01:00:00-08:00,20632,48,61,53,40,26,49
2020-01-30 02:00:00-08:00,20233,47.3,59.7,52.7,39.7,24.3,49
2020-01-30 03:00:00-08:00,20265,46.7,58.3,52.3,39.3,22.7,49
2020-01-30 04:00:00-08:00,21158,46,57,52,39,21,49
2020-01-30 05:00:00-08:00,23012,45.3,56.3,52,38.7,22.7,49.3
2020-01-30 06:00:00-08:00,25321,44.7,55.7,52,38.3,24.3,49.7
2020-01-30 07:00:00-08:00,25953,44,55,52,38,26,50
2020-01-30 08:00:00-08:00,25168,46,58.3,53,38,25.7,50.7
2020-01-30 09:00:00-08:00,24198,48,61.7,54,38,25.3,51.3
2020-01-30 10:00:00-08:00,23278,50,65,55,38,25,52
2020-01-30 11:00:00-08:00,22822,52.7,66,56,38,27,51.7
2020-01-30 12:00:00-08:00,22623,55.3,67,57,38,29,51.3
2020-01-30 13:00:00-08:00,22739,58,68,58,38,31,51
2020-01-30 14:00:00-08:00,23179,58.7,67,58.3,39.7,35.7,51.3
2020-01-30 15:00:00-08:00,24079,59.3,66,58.7,41.3,40.3,51.7
2020-01-30 16:00:00-08:00,25528,61,66,60,43,45,52
2020-01-30 17:00:00-08:00,27249,59,65,58.7,42.7,46,52
2020-01-30 18:00:00-08:00,27702,57,64,57.3,42.3,47,52
2020-01-30 19:00:00-08:00,27238,55,63,56,42,48,52
2020-01-30 20:00:00-08:00,26450,54,62.7,55.3,42,47.7,51.7
2020-01-30 21:00:00-08:00,25177,53,62.3,54.7,42,47.3,51.3
2020-01-30 22:00:00-08:00,23569,52,62,54,42,47,51
2020-01-30 23:00:00-08:00,22146,51,61.3,53.7,42,46.3,51
2020-01-31 00:00:00-08:00,21264,50,60.7,53.3,42,45.7,51
2020-01-31 01:00:00-08:00,20575,49,60,53,42,45,51
2020-01-31 02:00:00-08:00,20305,48.3,58.7,52.7,41.3,43.7,50
2020-01-31 03:00:00-08:00,20377,47.7,57.3,52.3,40.7,42.3,49
2020-01-31 04:00:00-08:00,21142,47,56,52,40,41,48
2020-01-31 05:00:00-08:00,22894,46.3,56.3,52,40.3,40.7,48.7
2020-01-31 06:00:00-08:00,25028,45.7,56.7,52,40.7,40.3,49.3
2020-01-31 07:00:00-08:00,25576,45,57,52,41,40,50
2020-01-31 08:00:00-08:00,24721,47.7,61,53.3,41.7,37.7,50.3
